Date,Soil Moisture,Light Intensity,Temperature,Humidity
2023-09-18 17:00:00,712,593,22.368359375,53.30545384626879
2023-09-18 18:00:00,710,636,22.368359375,40.32121136635923
2023-09-18 19:00:00,711,425,22.368359375,38.97115754440569
2023-09-18 20:00:00,711,0,22.368359375,41.014975379501216
2023-09-18 21:00:00,712,0,22.368359375,44.41471631852591
2023-09-18 22:00:00,710,0,22.368359375,45.17233416997505
2023-09-18 23:00:00,708,0,22.368359375,53.47042280756645
2023-09-19 00:00:00,708,0,22.368359375,56.72771162285931
2023-09-19 01:00:00,709,2,22.368359375,44.21744954071948
2023-09-19 02:00:00,707,2,22.368359375,53.06212189200839
2023-09-19 03:00:00,707,0,21.8931640625,58.04315770563404
2023-09-19 04:00:00,706,0,22.368359375,51.18487046501015
2023-09-19 05:00:00,705,0,22.368359375,54.43151794214618
2023-09-19 06:00:00,706,0,22.368359375,58.02087959179638
2023-09-19 07:00:00,705,12,22.25078125,54.13305504101661
2023-09-19 08:00:00,705,364,22.368359375,59.04557540455753
2023-09-19 09:00:00,703,450,22.368359375,54.653718482614224
2023-09-19 10:00:00,701,496,22.368359375,54.10291649653115
2023-09-19 11:00:00,699,542,22.368359375,54.51692419270561
2023-09-19 12:00:00,698,575,22.368359375,53.04803002081425
2023-09-19 13:00:00,698,598,22.368359375,51.71650217884046
2023-09-19 14:00:00,696,630,22.368359375,50.92773707287096
2023-09-19 15:00:00,696,636,22.368359375,51.06499992932659
2023-09-19 16:00:00,696,633,22.368359375,46.71087402863802
2023-09-19 17:00:00,696,597,22.368359375,40.99983180359875
2023-09-19 18:00:00,695,636,22.368359375,39.67662512124881
2023-09-19 19:00:00,693,373,22.368359375,37.75044802787421
2023-09-19 20:00:00,695,0,22.368359375,40.278903753142345
2023-09-19 21:00:00,693,2,22.368359375,41.1980559522103
2023-09-19 22:00:00,692,2,22.368359375,52.7186290385806
2023-09-19 23:00:00,692,2,22.368359375,42.5372211897658
2023-09-20 00:00:00,690,0,22.368359375,49.71234394853595
2023-09-20 01:00:00,690,0,22.368359375,57.39714997352602
2023-09-20 02:00:00,691,0,22.368359375,48.30830335588365
2023-09-20 03:00:00,690,0,22.368359375,55.25826841215145
2023-09-20 04:00:00,690,0,22.368359375,58.37231999695434
2023-09-20 05:00:00,689,0,22.368359375,47.831885564031616
2023-09-20 06:00:00,690,0,22.368359375,55.868063519525606
2023-09-20 07:00:00,688,11,22.368359375,59.74809235284639
2023-09-20 08:00:00,688,356,22.368359375,56.91221458183101
2023-09-20 09:00:00,687,446,22.368359375,57.20576847231016
2023-09-20 10:00:00,687,514,22.368359375,61.02883563673751
2023-09-20 11:00:00,684,579,22.368359375,57.944974325479954
2023-09-20 12:00:00,685,616,22.368359375,56.11428025612823
2023-09-20 13:00:00,682,635,26.8548828125,55.53809168483461
2023-09-20 14:00:00,685,642,22.368359375,60.00416943196912
2023-09-20 15:00:00,682,638,22.368359375,51.69672856656472
2023-09-20 16:00:00,681,638,22.368359375,46.67300861740412
2023-09-20 17:00:00,682,601,22.368359375,42.632277468693445
2023-09-20 18:00:00,679,627,26.1650390625,40.7550549282288
2023-09-20 19:00:00,680,347,22.368359375,42.78815434760514
2023-09-20 20:00:00,680,60,22.368359375,42.74800631182404
2023-09-20 21:00:00,680,62,22.368359375,41.31158864851896
2023-09-20 22:00:00,679,62,22.368359375,41.35287532527675
2023-09-20 23:00:00,679,63,22.368359375,52.64247777961496
2023-09-21 00:00:00,679,0,22.368359375,45.62083993935542
2023-09-21 01:00:00,677,0,22.368359375,58.60631052863854
2023-09-21 02:00:00,678,0,22.368359375,57.21822881154561
2023-09-21 03:00:00,678,0,22.368359375,48.39937657320034
2023-09-21 04:00:00,679,0,22.368359375,59.97062379653241
2023-09-21 05:00:00,676,0,22.368359375,56.73674196554145
2023-09-21 06:00:00,676,0,22.368359375,54.71760542244648
2023-09-21 07:00:00,675,10,21.811328125,62.42806676220098
2023-09-21 08:00:00,674,345,22.368359375,60.35651574246472
2023-09-21 09:00:00,672,453,22.368359375,59.41491526698098
2023-09-21 10:00:00,671,534,22.368359375,61.83220878004717
2023-09-21 11:00:00,670,622,22.368359375,61.95988553219106
2023-09-21 12:00:00,669,627,22.368359375,58.94193268014502
2023-09-21 13:00:00,670,611,22.368359375,55.87152467489452
2023-09-21 14:00:00,667,670,22.368359375,52.28704476824542
2023-09-21 15:00:00,666,622,22.368359375,60.91088983098902
2023-09-21 16:00:00,666,614,22.368359375,46.91298973091086
2023-09-21 17:00:00,666,575,22.368359375,44.04190141968809
2023-09-21 18:00:00,664,639,26.5431640625,42.108849774071686
2023-09-21 19:00:00,664,301,26.69140625,41.68680941095832
2023-09-21 20:00:00,664,0,22.368359375,42.71253625633637
2023-09-21 21:00:00,665,5,22.368359375,41.777832797182526
2023-09-21 22:00:00,664,0,22.368359375,42.60190963244588
2023-09-21 23:00:00,663,0,22.368359375,44.43169668846118
2023-09-22 00:00:00,662,0,22.368359375,45.73401595664989
2023-09-22 01:00:00,663,2,22.368359375,46.80069971708929
2023-09-22 02:00:00,661,0,22.368359375,60.32872721669707
2023-09-22 03:00:00,660,0,22.368359375,52.49228694589247
2023-09-22 04:00:00,659,0,22.368359375,53.21027613896008
2023-09-22 05:00:00,659,0,22.368359375,62.80884135056672
2023-09-22 06:00:00,660,0,22.368359375,51.01557116844165
2023-09-22 07:00:00,659,7,22.368359375,61.98250696044976
2023-09-22 08:00:00,657,355,22.368359375,63.20392205182399
2023-09-22 09:00:00,656,429,22.368359375,62.07933450478795
2023-09-22 10:00:00,653,479,22.368359375,60.93631332757192
2023-09-22 11:00:00,652,580,22.368359375,60.62850007848401
2023-09-22 12:00:00,650,593,22.368359375,59.277936209815984
2023-09-22 13:00:00,650,601,22.368359375,51.69586680508159
2023-09-22 14:00:00,650,630,22.368359375,62.16612612750394
2023-09-22 15:00:00,648,644,27.49375,51.91620452171818
2023-09-22 16:00:00,645,602,22.368359375,49.06691384865921
2023-09-22 17:00:00,645,599,22.368359375,44.47950514327506
2023-09-22 18:00:00,647,643,22.368359375,41.07006475660586
2023-09-22 19:00:00,645,286,22.368359375,40.9028146177857
2023-09-22 20:00:00,646,61,22.368359375,41.319744443337285
2023-09-22 21:00:00,645,5,22.368359375,42.52767764212234
2023-09-22 22:00:00,645,5,22.368359375,42.98682359078822
2023-09-22 23:00:00,642,5,22.368359375,44.07954036371781
2023-09-23 00:00:00,641,5,22.368359375,48.656207485756745
2023-09-23 01:00:00,641,2,22.368359375,60.45314378372356
2023-09-23 02:00:00,641,2,22.368359375,47.03306823905311
2023-09-23 03:00:00,639,2,22.368359375,57.66508357762166
2023-09-23 04:00:00,638,0,22.368359375,62.55409316945188
2023-09-23 05:00:00,640,0,22.368359375,48.79527619017386
2023-09-23 06:00:00,638,0,22.368359375,65.55273430754545
2023-09-23 07:00:00,637,5,22.368359375,63.21106089494309
2023-09-23 08:00:00,636,334,22.368359375,50.065437735814136
2023-09-23 09:00:00,635,478,22.368359375,63.75099252377259
2023-09-23 10:00:00,634,540,22.368359375,62.44150027335718
2023-09-23 11:00:00,633,594,22.368359375,65.74717831201082
2023-09-23 12:00:00,631,595,22.368359375,62.2696727220353
2023-09-23 13:00:00,629,611,22.368359375,49.0216518416736
2023-09-23 14:00:00,628,653,22.368359375,54.25290627952459
2023-09-23 15:00:00,627,593,22.368359375,48.3202477469584
2023-09-23 16:00:00,627,632,22.368359375,45.12305744560661
2023-09-23 17:00:00,623,606,22.368359375,42.44129470007221
2023-09-23 18:00:00,622,642,22.368359375,41.32394869730912
2023-09-23 19:00:00,623,271,22.368359375,40.73081598640424
2023-09-23 20:00:00,623,0,22.368359375,42.82231392358846
2023-09-23 21:00:00,622,0,22.368359375,43.4955635980983
2023-09-23 22:00:00,622,0,22.368359375,45.8806463557388
2023-09-23 23:00:00,620,6,22.368359375,44.87867129003424
2023-09-24 00:00:00,618,5,22.368359375,49.16904976930885
2023-09-24 01:00:00,618,0,22.368359375,62.79618147074463
2023-09-24 02:00:00,617,0,22.368359375,49.46104597407172
2023-09-24 03:00:00,618,0,22.368359375,66.07823578612938
2023-09-24 04:00:00,615,0,22.112890625,60.74626695809561
2023-09-24 05:00:00,617,0,22.368359375,51.090739989786925
2023-09-24 06:00:00,614,0,22.368359375,66.94509590348487
2023-09-24 07:00:00,616,0,22.368359375,60.21015421283746
2023-09-24 08:00:00,613,289,22.368359375,67.14637675861017
2023-09-24 09:00:00,614,479,22.368359375,67.05506525731512
2023-09-24 10:00:00,611,521,22.368359375,68.57609554133693
2023-09-24 11:00:00,610,592,22.368359375,61.048012538132
2023-09-24 12:00:00,608,636,22.368359375,65.320981520195
2023-09-24 13:00:00,608,635,22.368359375,50.32979971987879
2023-09-24 14:00:00,607,660,22.368359375,47.69205961265848
2023-09-24 15:00:00,604,654,24.63203125,46.5429335232853
2023-09-24 16:00:00,603,627,22.368359375,45.61597279857665
2023-09-24 17:00:00,600,613,22.368359375,43.51553477243935
2023-09-24 18:00:00,600,627,22.368359375,42.27470878938259
2023-09-24 19:00:00,598,207,22.368359375,42.82883059619726
2023-09-24 20:00:00,599,61,22.368359375,43.77187403348913
2023-09-24 21:00:00,596,0,22.368359375,56.69331310566359
2023-09-24 22:00:00,595,0,22.368359375,48.44357808885936
2023-09-24 23:00:00,595,0,22.368359375,60.94586393227733
2023-09-25 00:00:00,595,0,22.368359375,56.41928736610426
2023-09-25 01:00:00,596,0,22.368359375,63.29161767637728
2023-09-25 02:00:00,593,0,22.368359375,52.05700347494102
2023-09-25 03:00:00,594,0,22.368359375,64.81189323344474
2023-09-25 04:00:00,593,0,22.368359375,63.631380004928765
2023-09-25 05:00:00,594,3,22.368359375,57.60944015314019
2023-09-25 06:00:00,593,2,22.368359375,66.96245989164775
2023-09-25 07:00:00,591,3,22.368359375,52.49452627258327
2023-09-25 08:00:00,591,95,22.368359375,67.54699176905228
2023-09-25 09:00:00,592,222,22.368359375,61.9920300063367
2023-09-25 10:00:00,589,390,22.368359375,65.45769332826143
2023-09-25 11:00:00,588,615,22.368359375,66.85626862283115
2023-09-25 12:00:00,590,612,22.368359375,50.19763976377728
2023-09-25 13:00:00,586,648,22.368359375,59.05262307069182
2023-09-25 14:00:00,587,633,22.368359375,48.11748892416128
2023-09-25 15:00:00,582,604,22.368359375,63.96709551191756
2023-09-25 16:00:00,582,295,22.368359375,49.87056291178151
2023-09-25 17:00:00,579,620,22.368359375,56.91082655872934
2023-09-25 18:00:00,579,642,25.1328125,43.99161778326223
2023-09-25 19:00:00,579,280,22.368359375,41.42753358792709
2023-09-25 20:00:00,579,5,22.368359375,57.63783568866205
2023-09-25 21:00:00,575,0,22.368359375,55.26997902333072
2023-09-25 22:00:00,578,0,22.368359375,55.439424560431554
2023-09-25 23:00:00,576,26,23.8296875,60.48340828980335
2023-09-26 00:00:00,575,25,22.368359375,59.90082294910146
2023-09-26 01:00:00,572,25,22.368359375,60.11391149962617
2023-09-26 02:00:00,572,25,22.368359375,63.5624529160214
2023-09-26 03:00:00,571,25,22.368359375,60.09332247125564
2023-09-26 04:00:00,571,25,22.368359375,62.762264486065824
2023-09-26 05:00:00,569,25,22.368359375,60.21980672208384
2023-09-26 06:00:00,570,28,22.368359375,53.29250716889192
2023-09-26 07:00:00,569,31,22.368359375,61.55821906238394
2023-09-26 08:00:00,567,352,22.368359375,61.01287642278736
2023-09-26 09:00:00,563,443,22.368359375,61.34393436265127
2023-09-26 10:00:00,562,492,24.7751953125,61.43184185779209
2023-09-26 11:00:00,561,508,22.368359375,61.212378410169926
2023-09-26 12:00:00,557,613,22.368359375,60.22829106212874
2023-09-26 13:00:00,557,620,22.368359375,60.257946738383474
2023-09-26 14:00:00,558,657,22.368359375,50.21051742550797
2023-09-26 15:00:00,554,609,22.368359375,48.20761160895346
2023-09-26 16:00:00,552,523,22.368359375,47.1756512345279
2023-09-26 17:00:00,552,392,22.368359375,46.83237250755542
2023-09-26 18:00:00,550,482,22.368359375,59.09338391821456
2023-09-26 19:00:00,553,175,22.8435546875,44.61526147014475
2023-09-26 20:00:00,555,24,22.368359375,43.53955232838409
2023-09-26 21:00:00,552,27,22.312109375,49.161033853787785
2023-09-26 22:00:00,550,27,22.368359375,60.302321905003
2023-09-26 23:00:00,549,27,22.368359375,47.01952076083104
2023-09-27 00:00:00,546,27,22.368359375,64.71616868144088
2023-09-27 01:00:00,545,24,22.368359375,62.59777645191466
2023-09-27 02:00:00,545,25,22.368359375,50.763582695285294
2023-09-27 03:00:00,546,24,22.368359375,57.58236275400022
2023-09-27 04:00:00,544,24,22.368359375,65.86826525061089
2023-09-27 05:00:00,543,25,22.368359375,60.71886195215021
2023-09-27 06:00:00,543,27,22.368359375,63.65843888309524
2023-09-27 07:00:00,541,31,22.368359375,62.08620910184528
2023-09-27 08:00:00,538,347,22.368359375,64.69009449646373
2023-09-27 09:00:00,535,454,22.368359375,63.270930442895455
2023-09-27 10:00:00,532,506,22.368359375,63.21703153816984
2023-09-27 11:00:00,529,550,22.368359375,62.0550262861204
2023-09-27 12:00:00,525,619,22.368359375,61.284154620746335
2023-09-27 13:00:00,528,668,22.368359375,46.96921073080886
2023-09-27 14:00:00,525,631,22.368359375,62.23491394524328
2023-09-27 15:00:00,519,651,22.368359375,57.69243300712945
2023-09-27 16:00:00,517,644,22.368359375,48.9292448073912
2023-09-27 17:00:00,520,614,22.368359375,42.663435312349655
2023-09-27 18:00:00,518,463,22.368359375,49.30673692926568
2023-09-27 19:00:00,517,191,22.368359375,46.8027153540957
2023-09-27 20:00:00,516,31,22.368359375,46.25217034698471
2023-09-27 21:00:00,518,32,22.368359375,43.141792494714245
2023-09-27 22:00:00,516,85,22.368359375,57.62091760703418
2023-09-27 23:00:00,515,82,22.368359375,52.31457169334632
2023-09-28 00:00:00,514,75,22.368359375,47.36490840020808
2023-09-28 01:00:00,511,76,22.368359375,61.25129935093916
2023-09-28 02:00:00,510,84,22.368359375,62.53749664735905
2023-09-28 03:00:00,511,91,22.368359375,52.67173510039179
2023-09-28 04:00:00,510,94,22.368359375,58.65973327202725
2023-09-28 05:00:00,508,97,22.368359375,63.23024855589445
2023-09-28 06:00:00,509,99,22.368359375,52.96489002887
2023-09-28 07:00:00,506,97,22.368359375,61.94663381236298
2023-09-28 08:00:00,506,396,22.368359375,63.17600410880083
2023-09-28 09:00:00,502,488,22.368359375,61.53931645110618
2023-09-28 10:00:00,498,545,22.368359375,61.60838038288002
2023-09-28 11:00:00,496,593,22.368359375,61.48961420192001
2023-09-28 12:00:00,493,630,22.368359375,61.11728597531718
2023-09-28 13:00:00,489,652,22.368359375,58.8813988064806
2023-09-28 14:00:00,488,677,22.368359375,58.00992405277423
2023-09-28 15:00:00,488,671,22.368359375,44.55850722844205
2023-09-28 16:00:00,489,658,25.0765625,42.97292148192712
2023-09-28 17:00:00,484,639,22.368359375,43.15056829528975
2023-09-28 18:00:00,483,670,22.368359375,39.95040794471996
2023-09-28 19:00:00,480,250,22.368359375,42.90538011009546
2023-09-28 20:00:00,481,33,22.368359375,44.34095922415391
2023-09-28 21:00:00,482,2,22.368359375,43.95361620891385
2023-09-28 22:00:00,483,2,22.368359375,46.35327184575209
2023-09-28 23:00:00,481,2,22.368359375,43.734915163141736
2023-09-29 00:00:00,480,2,22.368359375,58.66334494402256
2023-09-29 01:00:00,478,0,22.368359375,57.99851243492117
2023-09-29 02:00:00,477,0,22.368359375,48.10291971292928
2023-09-29 03:00:00,477,0,22.368359375,62.4819562718409
2023-09-29 04:00:00,477,0,22.368359375,57.68428057189227
2023-09-29 05:00:00,475,0,22.368359375,51.058210835937466
2023-09-29 06:00:00,473,0,22.368359375,63.10321758998112
2023-09-29 07:00:00,474,1,22.368359375,61.23059591077904
2023-09-29 08:00:00,473,353,22.368359375,61.65778870240617
2023-09-29 09:00:00,469,471,22.368359375,61.78822368576829
2023-09-29 10:00:00,466,524,22.368359375,61.02923674215285
2023-09-29 11:00:00,464,608,22.368359375,60.61131543616965
2023-09-29 12:00:00,460,637,22.368359375,59.67763447795142
2023-09-29 13:00:00,462,653,22.368359375,45.60351857713128
2023-09-29 14:00:00,462,659,22.368359375,44.93651572173653
2023-09-29 15:00:00,460,628,22.368359375,43.72508625373412
2023-09-29 16:00:00,454,614,22.368359375,56.41925246754148
2023-09-29 17:00:00,453,610,22.368359375,41.86662451181108
2023-09-29 18:00:00,451,671,22.368359375,39.73937500064342
2023-09-29 19:00:00,449,239,22.368359375,42.56444664338953
2023-09-29 20:00:00,452,75,22.368359375,43.80179128650612
2023-09-29 21:00:00,453,76,22.368359375,43.87941753101149
2023-09-29 22:00:00,456,78,22.368359375,47.51205839559654
2023-09-29 23:00:00,453,0,22.368359375,43.44237195417931
2023-09-30 00:00:00,452,0,22.6390625,52.74690850380126
2023-09-30 01:00:00,452,0,22.368359375,58.445562556155146
2023-09-30 02:00:00,451,0,21.990234375,57.01209840626037
2023-09-30 03:00:00,453,0,22.368359375,46.2751708727565
2023-09-30 04:00:00,450,0,22.368359375,58.56470879497677
2023-09-30 05:00:00,455,0,22.368359375,60.12233212869788
2023-09-30 06:00:00,451,0,22.368359375,48.07991086733142
2023-09-30 07:00:00,449,2,22.368359375,58.5273111748084
2023-09-30 08:00:00,448,347,22.368359375,60.11923653776538
2023-09-30 09:00:00,449,434,22.368359375,50.18573461917315
2023-09-30 10:00:00,447,478,22.368359375,63.36679567969618
2023-09-30 11:00:00,444,514,22.368359375,60.067501254813
2023-09-30 12:00:00,440,538,22.368359375,57.450917894574125
2023-09-30 13:00:00,440,564,22.368359375,54.88251519926512
2023-09-30 14:00:00,441,577,22.368359375,45.5185218234116
2023-09-30 15:00:00,439,587,22.368359375,47.06120666087684
2023-09-30 16:00:00,438,605,22.368359375,43.13441128470559
2023-09-30 17:00:00,435,598,22.368359375,40.32077875205679
2023-09-30 18:00:00,434,669,22.368359375,39.1642352307143
2023-09-30 19:00:00,435,215,22.368359375,37.93747506593
2023-09-30 20:00:00,435,0,22.301953125,40.107889217129525
2023-09-30 21:00:00,437,0,22.368359375,44.35169353951816
2023-09-30 22:00:00,435,12,23.053125,53.94480128462993
2023-09-30 23:00:00,435,12,22.368359375,55.96986137826657
2023-10-01 00:00:00,434,12,22.368359375,53.58690943030015
2023-10-01 01:00:00,436,12,22.368359375,44.637234422632105
2023-10-01 02:00:00,433,12,22.623828125,51.85496313281803
2023-10-01 03:00:00,432,8,22.368359375,56.43137984813544
2023-10-01 04:00:00,433,8,22.368359375,56.19645790863302
2023-10-01 05:00:00,432,8,22.368359375,54.07578732474523
2023-10-01 06:00:00,432,8,22.368359375,55.76410042862062
2023-10-01 07:00:00,433,11,22.368359375,49.065337582037714
2023-10-01 08:00:00,433,342,22.368359375,54.95733475647294
2023-10-01 09:00:00,431,459,22.368359375,50.11609296185557
2023-10-01 10:00:00,432,515,22.368359375,50.27338915885358
2023-10-01 11:00:00,428,569,22.368359375,60.90932762943544
2023-10-01 12:00:00,429,609,22.368359375,55.87085068034302
2023-10-01 13:00:00,429,624,22.368359375,44.90416921671905
2023-10-01 14:00:00,427,619,22.368359375,57.54231885120475
2023-10-01 15:00:00,427,599,22.368359375,44.22747872399632
2023-10-01 16:00:00,426,616,22.368359375,41.51434016174206
2023-10-01 17:00:00,423,633,22.368359375,42.15149574277981
2023-10-01 18:00:00,420,640,22.368359375,41.67876996694613
2023-10-01 19:00:00,421,195,22.368359375,41.488607371106845
2023-10-01 20:00:00,423,11,22.9048828125,40.52223989015228
2023-10-01 21:00:00,422,11,22.368359375,52.86486425196536
2023-10-01 22:00:00,422,2,22.368359375,52.52197218607685
2023-10-01 23:00:00,425,2,22.368359375,42.46880094176184
2023-10-02 00:00:00,420,0,22.368359375,49.89178914321002
2023-10-02 01:00:00,421,0,22.368359375,51.98475222938359
2023-10-02 02:00:00,423,0,22.368359375,43.690016454557565
2023-10-02 03:00:00,421,0,22.368359375,51.75184532422799
2023-10-02 04:00:00,422,0,22.368359375,54.664547526816456
2023-10-02 05:00:00,422,0,22.368359375,51.52311290975217
2023-10-02 06:00:00,421,2,22.368359375,54.68282316765128
2023-10-02 07:00:00,422,5,22.368359375,52.20781338981162
2023-10-02 08:00:00,421,353,22.368359375,53.99220886421296
2023-10-02 09:00:00,420,450,22.368359375,55.31238097994826
2023-10-02 10:00:00,419,507,22.388671875,60.30936890937192
2023-10-02 11:00:00,419,540,22.1384765625,51.79642504590414
2023-10-02 12:00:00,419,588,22.368359375,46.35559745071173
2023-10-02 13:00:00,418,624,23.43125,52.216300381792536
2023-10-02 14:00:00,420,588,22.6443359375,42.655676157914925
2023-10-02 15:00:00,418,673,22.368359375,46.02268498246681
2023-10-02 16:00:00,415,654,22.368359375,41.02202837986947
2023-10-02 17:00:00,415,634,22.368359375,39.172930059850586
2023-10-02 18:00:00,412,673,22.368359375,50.09113062508895
2023-10-02 19:00:00,414,128,22.368359375,39.655259065686565
2023-10-02 20:00:00,413,2,22.368359375,53.82250900391336
2023-10-02 21:00:00,415,2,22.368359375,51.10956974730226
2023-10-02 22:00:00,416,0,22.368359375,43.69162298900532
2023-10-02 23:00:00,414,9,22.368359375,48.842117816721256
2023-10-03 00:00:00,414,0,22.368359375,54.98809315937124
2023-10-03 01:00:00,414,0,22.368359375,56.14594955420379
2023-10-03 02:00:00,414,0,22.368359375,47.72195916239063
2023-10-03 03:00:00,414,0,22.368359375,54.12262630844897
2023-10-03 04:00:00,415,0,22.368359375,52.65753915238538
2023-10-03 05:00:00,415,4,22.368359375,55.19354342878899
2023-10-03 06:00:00,415,2,22.368359375,52.358540764627634
2023-10-03 07:00:00,418,4,22.368359375,55.74234387171044
2023-10-03 08:00:00,411,356,22.368359375,55.64116065364068
2023-10-03 09:00:00,412,454,22.368359375,56.29450459834261
2023-10-03 10:00:00,411,510,22.368359375,56.38280578624563
2023-10-03 11:00:00,409,599,22.368359375,56.53156356481263
2023-10-03 12:00:00,409,691,22.368359375,58.07463308450767
2023-10-03 13:00:00,409,668,22.368359375,56.14728292750717
2023-10-03 14:00:00,408,685,22.368359375,56.7538800959353
2023-10-03 15:00:00,409,483,22.368359375,56.2418584993836
2023-10-03 16:00:00,413,556,22.368359375,49.11331782650497
2023-10-03 17:00:00,412,238,22.368359375,65.46059538614438
2023-10-03 18:00:00,412,132,22.368359375,61.01368841108211
2023-10-03 19:00:00,414,11,22.368359375,46.61259482175168
2023-10-03 20:00:00,413,2,21.555859375,55.35881056792508
2023-10-03 21:00:00,414,2,22.368359375,48.1425120966605
2023-10-03 22:00:00,413,2,22.368359375,57.16392021378709
2023-10-03 23:00:00,413,0,22.368359375,66.99831131000617
2023-10-04 00:00:00,413,0,22.368359375,57.69191089747465
2023-10-04 01:00:00,414,0,22.368359375,59.04368617565101
2023-10-04 02:00:00,413,0,22.368359375,67.75728184844735
2023-10-04 03:00:00,413,0,22.368359375,53.79322304735332
2023-10-04 04:00:00,413,0,22.368359375,70.08555330555014
2023-10-04 05:00:00,413,0,22.368359375,67.1412268789207
2023-10-04 06:00:00,415,0,22.368359375,54.22347991305036
2023-10-04 07:00:00,415,0,22.3734375,70.22929836199528
2023-10-04 08:00:00,413,247,22.368359375,66.98729055871301
2023-10-04 09:00:00,411,481,22.368359375,66.38226838962876
2023-10-04 10:00:00,410,567,22.368359375,65.77524265379726
2023-10-04 11:00:00,410,621,22.368359375,66.44073950203038
2023-10-04 12:00:00,410,625,22.368359375,65.27829635624259
2023-10-04 13:00:00,409,656,22.368359375,60.98095996724821
2023-10-04 14:00:00,408,712,22.368359375,65.65641347778502
2023-10-04 15:00:00,409,633,27.01328125,54.592644166319225
2023-10-04 16:00:00,409,679,22.368359375,48.05087598191125
2023-10-04 17:00:00,409,634,22.368359375,45.497261682589695
2023-10-04 18:00:00,408,629,22.368359375,43.98463728242248
2023-10-04 19:00:00,409,111,22.368359375,49.994816048631314
2023-10-04 20:00:00,408,78,22.368359375,53.9660561971977
2023-10-04 21:00:00,409,77,22.368359375,50.8665801489681
2023-10-04 22:00:00,411,32,22.368359375,45.18062408177857
2023-10-04 23:00:00,409,33,22.368359375,52.13232258310784
2023-10-05 00:00:00,408,32,22.368359375,54.49589879517903
2023-10-05 01:00:00,408,35,22.368359375,62.82221717757606
2023-10-05 02:00:00,410,35,21.69375,48.23441906310679
2023-10-05 03:00:00,409,34,22.368359375,52.81203033646885
2023-10-05 04:00:00,409,35,22.368359375,65.55941531144036
2023-10-05 05:00:00,408,34,22.368359375,61.087896131780845
2023-10-05 06:00:00,408,35,22.368359375,66.87452047099094
2023-10-05 07:00:00,411,35,22.368359375,65.22890751597593
2023-10-05 08:00:00,408,44,22.368359375,65.63508112615143
2023-10-05 09:00:00,408,119,22.368359375,65.23726286854692
2023-10-05 10:00:00,409,276,22.368359375,65.20290467543735
2023-10-05 11:00:00,408,452,22.368359375,63.85862444470995
2023-10-05 12:00:00,408,575,22.368359375,63.789606764344285
2023-10-05 13:00:00,408,536,22.368359375,63.32157542269121
2023-10-05 14:00:00,408,649,22.368359375,49.11601448145432
2023-10-05 15:00:00,408,337,22.368359375,64.79747190719843
2023-10-05 16:00:00,408,447,22.368359375,64.17270800279051
2023-10-05 17:00:00,408,344,22.368359375,62.87423228048837
2023-10-05 18:00:00,411,279,22.368359375,57.10709575723278
2023-10-05 19:00:00,411,74,22.368359375,47.46635835038852
2023-10-05 20:00:00,409,34,21.9595703125,64.0867379897479
2023-10-05 21:00:00,409,34,22.368359375,60.88086983655855
2023-10-05 22:00:00,409,31,22.368359375,52.82625482623439
2023-10-05 23:00:00,408,30,22.368359375,66.43792120309256
2023-10-06 00:00:00,408,31,21.62734375,62.149122608917104
2023-10-06 01:00:00,408,30,22.368359375,61.208574075555966
2023-10-06 02:00:00,410,30,22.368359375,66.57140898184102
2023-10-06 03:00:00,408,30,22.368359375,57.32422687256231
2023-10-06 04:00:00,408,30,22.368359375,66.15590197229265
2023-10-06 05:00:00,409,34,22.368359375,62.429309770895415
2023-10-06 06:00:00,409,33,22.368359375,66.32046473296437
2023-10-06 07:00:00,408,34,22.368359375,62.49095457170976
2023-10-06 08:00:00,407,341,22.368359375,62.6495309788514
2023-10-06 09:00:00,406,445,22.368359375,62.180567175951495
2023-10-06 10:00:00,407,558,23.2318359375,62.54613743062026
2023-10-06 11:00:00,408,575,22.368359375,61.76085920940002
2023-10-06 12:00:00,405,563,22.368359375,60.221078197296045
2023-10-06 13:00:00,405,583,22.368359375,58.82445320495248
2023-10-06 14:00:00,404,679,22.368359375,56.47730388273879
2023-10-06 15:00:00,402,671,22.368359375,54.29642134870717
2023-10-06 16:00:00,405,657,22.368359375,44.3634036357394
2023-10-06 17:00:00,403,614,22.368359375,51.996731680620165
2023-10-06 18:00:00,404,512,22.368359375,50.03640180736309
2023-10-06 19:00:00,406,134,22.368359375,42.87895450752072
2023-10-06 20:00:00,407,34,22.368359375,43.44841308886561
2023-10-06 21:00:00,405,2,22.368359375,52.48173540972384
2023-10-06 22:00:00,403,2,22.368359375,59.90543909972518
2023-10-06 23:00:00,404,2,22.368359375,52.00224868254956
2023-10-07 00:00:00,403,1,22.368359375,57.282426836256015
2023-10-07 01:00:00,404,2,22.368359375,58.216136351314326
2023-10-07 02:00:00,405,2,22.368359375,49.59679703258078
2023-10-07 03:00:00,404,2,22.368359375,58.75621194365234
2023-10-07 04:00:00,404,2,22.368359375,55.46935556521035
2023-10-07 05:00:00,404,2,22.368359375,57.15373563598558
2023-10-07 06:00:00,403,2,22.368359375,53.349657501223874
2023-10-07 07:00:00,403,2,22.368359375,51.953968394069285
2023-10-07 08:00:00,403,309,22.368359375,50.87064201577288
2023-10-07 09:00:00,403,454,22.368359375,49.43599548781687
2023-10-07 10:00:00,401,573,22.368359375,48.73742307247918
